species,longitude,latitude,source
Tristaniopsis laurina,151.183308,-33.886037,University of Sydney
Tristaniopsis laurina,151.184277,-33.887111,University of Sydney
Tristaniopsis laurina,151.185685,-33.885371,University of Sydney
Tristaniopsis laurina,151.194034,-33.888859,University of Sydney
Tristaniopsis laurina,151.193985,-33.888845,University of Sydney
Tristaniopsis laurina,151.194014,-33.888771,University of Sydney
Tristaniopsis laurina,151.189651,-33.891381,University of Sydney
Tristaniopsis laurina,151.048599,-33.882698,University of Sydney
Tristaniopsis laurina,151.048529,-33.882723,University of Sydney
Tristaniopsis laurina,151.048575,-33.882748,University of Sydney
Tristaniopsis laurina,151.048953,-33.880511,University of Sydney
Tristaniopsis laurina,151.047424,-33.881793,University of Sydney
Tristaniopsis laurina,151.047298,-33.882488,University of Sydney
Tristaniopsis laurina,151.047298,-33.882375,University of Sydney
Tristaniopsis laurina,151.04722,-33.882371,University of Sydney
Tristaniopsis laurina,151.047347,-33.882107,University of Sydney
Tristaniopsis laurina,150.712646,-33.761492,University of Sydney
Tristaniopsis laurina,147.602384,-33.784026,University of Sydney
Tristaniopsis laurina,147.6025,-33.782184,University of Sydney
Tristaniopsis laurina,147.6025,-33.782184,University of Sydney
Tristaniopsis laurina,147.602668,-33.779524,University of Sydney
Tristaniopsis laurina,147.602666,-33.779549,University of Sydney
Tristaniopsis laurina,147.602703,-33.778958,University of Sydney
Tristaniopsis laurina,151.190159,-33.88543,University of Sydney
Tristaniopsis laurina,151.190156,-33.885371,University of Sydney
Tristaniopsis laurina,151.193285,-33.889673,University of Sydney
Tristaniopsis laurina,151.193442,-33.889185,University of Sydney
Tristaniopsis laurina,151.193489,-33.889204,University of Sydney
Tristaniopsis laurina,151.193313,-33.889715,University of Sydney
Melaleuca quinquenervia,151.18775,-33.88536,University of Sydney
Melaleuca quinquenervia,151.187682,-33.885363,University of Sydney
Melaleuca quinquenervia,151.187618,-33.885372,University of Sydney
Melaleuca quinquenervia,151.186908,-33.886032,University of Sydney
Melaleuca quinquenervia,151.188664,-33.887429,University of Sydney
Melaleuca quinquenervia,151.185627,-33.886943,University of Sydney
Melaleuca quinquenervia,151.182667,-33.885995,University of Sydney
Melaleuca quinquenervia,151.189981,-33.89103,University of Sydney
Melaleuca quinquenervia,151.189814,-33.890461,University of Sydney
Melaleuca quinquenervia,151.19179,-33.890612,University of Sydney
Melaleuca quinquenervia,151.191735,-33.890549,University of Sydney
Melaleuca quinquenervia,151.191682,-33.890475,University of Sydney
Melaleuca quinquenervia,151.191643,-33.890421,University of Sydney
Melaleuca quinquenervia,151.191608,-33.89038,University of Sydney
Melaleuca quinquenervia,151.19156,-33.890324,University of Sydney
Melaleuca quinquenervia,151.192874,-33.889919,University of Sydney
Melaleuca quinquenervia,151.192847,-33.889969,University of Sydney
Melaleuca quinquenervia,151.192849,-33.890009,University of Sydney
Melaleuca quinquenervia,151.192816,-33.89009,University of Sydney
Melaleuca quinquenervia,151.192785,-33.89013,University of Sydney
Melaleuca quinquenervia,151.192759,-33.890177,University of Sydney
Melaleuca quinquenervia,151.192747,-33.890218,University of Sydney
Melaleuca quinquenervia,151.192671,-33.89036,University of Sydney
Melaleuca quinquenervia,151.193103,-33.890581,University of Sydney
Melaleuca quinquenervia,151.193058,-33.890714,University of Sydney
Melaleuca quinquenervia,151.193022,-33.890792,University of Sydney
Melaleuca quinquenervia,151.192988,-33.890854,University of Sydney
Melaleuca quinquenervia,151.192952,-33.890948,University of Sydney
Melaleuca quinquenervia,151.192918,-33.891038,University of Sydney
Melaleuca quinquenervia,151.193077,-33.891032,University of Sydney
Melaleuca quinquenervia,151.193157,-33.89084,University of Sydney
Melaleuca quinquenervia,151.193209,-33.890735,University of Sydney
Melaleuca quinquenervia,151.193242,-33.890654,University of Sydney
Melaleuca quinquenervia,151.193278,-33.890544,University of Sydney
Melaleuca quinquenervia,151.193918,-33.888643,University of Sydney
Melaleuca quinquenervia,151.193935,-33.888602,University of Sydney
Melaleuca quinquenervia,151.193951,-33.888549,University of Sydney
Melaleuca quinquenervia,151.193992,-33.888469,University of Sydney
Melaleuca quinquenervia,151.194065,-33.888465,University of Sydney
Melaleuca quinquenervia,151.195004,-33.888189,University of Sydney
Melaleuca quinquenervia,151.193957,-33.888381,University of Sydney
Melaleuca quinquenervia,151.193822,-33.88835,University of Sydney
Melaleuca quinquenervia,151.192912,-33.891558,University of Sydney
Melaleuca quinquenervia,151.192922,-33.891571,University of Sydney
Melaleuca quinquenervia,151.192948,-33.891577,University of Sydney
Melaleuca quinquenervia,151.193055,-33.891532,University of Sydney
Melaleuca quinquenervia,151.19304,-33.891536,University of Sydney
Melaleuca quinquenervia,151.193016,-33.891542,University of Sydney
Melaleuca quinquenervia,151.192986,-33.891553,University of Sydney
Melaleuca quinquenervia,151.192926,-33.89154,University of Sydney
Melaleuca quinquenervia,151.192916,-33.891528,University of Sydney
Melaleuca quinquenervia,151.192908,-33.891518,University of Sydney
Melaleuca quinquenervia,151.192897,-33.891503,University of Sydney
Melaleuca quinquenervia,151.192889,-33.89149,University of Sydney
Melaleuca quinquenervia,151.192878,-33.891479,University of Sydney
Melaleuca quinquenervia,151.192865,-33.891464,University of Sydney
Melaleuca quinquenervia,151.192858,-33.891443,University of Sydney
Melaleuca quinquenervia,151.192847,-33.891428,University of Sydney
Melaleuca quinquenervia,151.19284,-33.891403,University of Sydney
Melaleuca quinquenervia,151.192869,-33.891395,University of Sydney
Melaleuca quinquenervia,151.194494,-33.889998,University of Sydney
Melaleuca quinquenervia,151.194519,-33.889966,University of Sydney
Melaleuca quinquenervia,151.193863,-33.888365,University of Sydney
Melaleuca quinquenervia,151.193088,-33.891263,University of Sydney
Melaleuca quinquenervia,151.161939,-33.865519,University of Sydney
Melaleuca quinquenervia,150.654426,-34.036043,University of Sydney
Melaleuca quinquenervia,151.050372,-33.882412,University of Sydney
Melaleuca quinquenervia,151.050386,-33.882394,University of Sydney
Melaleuca quinquenervia,151.050373,-33.882361,University of Sydney
Melaleuca quinquenervia,151.050341,-33.882343,University of Sydney
Melaleuca quinquenervia,151.05035,-33.88231,University of Sydney
Melaleuca quinquenervia,151.050312,-33.882327,University of Sydney
Melaleuca quinquenervia,151.050313,-33.882375,University of Sydney
Melaleuca quinquenervia,151.050295,-33.882419,University of Sydney
Melaleuca quinquenervia,151.050265,-33.882423,University of Sydney
Melaleuca quinquenervia,151.050268,-33.882441,University of Sydney
Melaleuca quinquenervia,151.050242,-33.882448,University of Sydney
Melaleuca quinquenervia,151.050217,-33.882466,University of Sydney
Melaleuca quinquenervia,151.050229,-33.882486,University of Sydney
Melaleuca quinquenervia,151.05019,-33.882486,University of Sydney
Melaleuca quinquenervia,151.050201,-33.88251,University of Sydney
Melaleuca quinquenervia,151.050169,-33.882542,University of Sydney
Melaleuca quinquenervia,151.050153,-33.882556,University of Sydney
Melaleuca quinquenervia,151.050106,-33.882551,University of Sydney
Melaleuca quinquenervia,-33.882578,151.050113,University of Sydney
Melaleuca quinquenervia,151.05008,-33.882588,University of Sydney
Melaleuca quinquenervia,151.050078,-33.882615,University of Sydney
Melaleuca quinquenervia,151.050055,-33.882603,University of Sydney
Melaleuca quinquenervia,151.050029,-33.882623,University of Sydney
Melaleuca quinquenervia,151.050035,-33.882652,University of Sydney
Melaleuca quinquenervia,151.05001,-33.882675,University of Sydney
Melaleuca quinquenervia,151.049974,-33.882656,University of Sydney
Melaleuca quinquenervia,151.049973,-33.882681,University of Sydney
Melaleuca quinquenervia,151.0499,-33.882723,University of Sydney
Melaleuca quinquenervia,151.049912,-33.88275,University of Sydney
Melaleuca quinquenervia,151.049894,-33.882765,University of Sydney
Melaleuca quinquenervia,151.049857,-33.882754,University of Sydney
Melaleuca quinquenervia,151.049836,-33.882784,University of Sydney
Melaleuca quinquenervia,151.049915,-33.882466,University of Sydney
Melaleuca quinquenervia,151.049941,-33.882445,University of Sydney
Melaleuca quinquenervia,151.049942,-33.882416,University of Sydney
Melaleuca quinquenervia,151.050011,-33.882352,University of Sydney
Melaleuca quinquenervia,151.050031,-33.882359,University of Sydney
Melaleuca quinquenervia,151.050043,-33.882321,University of Sydney
Melaleuca quinquenervia,151.050076,-33.882319,University of Sydney
Melaleuca quinquenervia,151.050066,-33.882297,University of Sydney
Melaleuca quinquenervia,151.050146,-33.882269,University of Sydney
Melaleuca quinquenervia,151.050163,-33.882226,University of Sydney
Melaleuca quinquenervia,151.050191,-33.882203,University of Sydney
Melaleuca quinquenervia,151.050227,-33.88219,University of Sydney
Melaleuca quinquenervia,151.050219,-33.882223,University of Sydney
Melaleuca quinquenervia,151.050192,-33.882238,University of Sydney
Melaleuca quinquenervia,151.050228,-33.882258,University of Sydney
Melaleuca quinquenervia,151.050266,-33.882231,University of Sydney
Melaleuca quinquenervia,151.048785,-33.881935,University of Sydney
Melaleuca quinquenervia,151.04875,-33.881946,University of Sydney
Melaleuca quinquenervia,151.048712,-33.88196,University of Sydney
Melaleuca quinquenervia,151.04871,-33.882005,University of Sydney
Melaleuca quinquenervia,151.048752,-33.882023,University of Sydney
Melaleuca quinquenervia,151.04878,-33.881985,University of Sydney
Melaleuca quinquenervia,151.299142,-33.549464,University of Sydney
Melaleuca quinquenervia,151.299123,-33.549542,University of Sydney
Melaleuca quinquenervia,151.299024,-33.549552,University of Sydney
Syzygium luehmannii,151.163496,-33.865311,University of Sydney
Syzygium luehmannii,151.16176,-33.865164,University of Sydney
Syzygium luehmannii,151.049638,-33.882124,University of Sydney
Syzygium luehmannii,151.049565,-33.882119,University of Sydney
Syzygium luehmannii,151.049177,-33.881782,University of Sydney
Syzygium luehmannii,151.18257,-33.88637,University of Sydney
Syzygium luehmannii,151.18254,-33.88634,University of Sydney
Syzygium sp.,151.194288,-33.888483,University of Sydney
Syzygium sp.,151.194316,-33.888493,University of Sydney
Syzygium sp.,151.194342,-33.888503,University of Sydney
Syzygium sp.,151.194369,-33.888509,University of Sydney
Syzygium sp.,151.194394,-33.888515,University of Sydney
Syzygium sp.,151.194417,-33.888526,University of Sydney
Syzygium sp.,151.194543,-33.88857,University of Sydney
Syzygium sp.,151.194552,-33.888585,University of Sydney
Syzygium sp.,151.19456,-33.888604,University of Sydney
Syzygium sp.,151.19458,-33.888625,University of Sydney
Syzygium sp.,151.194606,-33.888628,University of Sydney
Syzygium sp.,151.194628,-33.888634,University of Sydney
Syzygium sp.,151.194658,-33.888642,University of Sydney
Syzygium sp.,151.194684,-33.888651,University of Sydney
Syzygium sp.,151.194707,-33.888657,University of Sydney
Syzygium sp.,151.192811,-33.891222,University of Sydney
Syzygium sp.,150.712233,-33.761779,University of Sydney
Syzygium sp.,151.299003,-33.549431,University of Sydney
Syzygium sp.,151.298745,-33.549406,University of Sydney
Eucalyptus bicostata,151.190656,-33.884929,University of Sydney
Eucalyptus bicostata,151.192476,-33.889339,University of Sydney
Eucalyptus maidenii,151.18381,-33.885949,University of Sydney
Syzygium floribundum,151.19043,-33.88838,University of Sydney
Syzygium floribundum,151.190512,-33.888378,University of Sydney
Syzygium floribundum,151.189581,-33.888994,University of Sydney
Syzygium floribundum,151.189542,-33.889,University of Sydney
Syzygium floribundum,151.189511,-33.889005,University of Sydney
Syzygium floribundum,151.182929,-33.888,University of Sydney
Syzygium floribundum,151.182903,-33.887965,University of Sydney
Syzygium floribundum,151.183606,-33.886941,University of Sydney
Syzygium floribundum,151.190861,-33.890135,University of Sydney
Syzygium floribundum,151.190915,-33.890109,University of Sydney
Syzygium floribundum,151.190951,-33.890092,University of Sydney
Syzygium floribundum,151.190999,-33.890074,University of Sydney
Syzygium floribundum,151.191035,-33.890056,University of Sydney
Syzygium floribundum,151.048035,-33.882253,University of Sydney
Syzygium floribundum,151.048071,-33.882197,University of Sydney
Syzygium floribundum,151.048073,-33.882172,University of Sydney
Syzygium floribundum,151.193019,-33.889685,University of Sydney
Syzygium floribundum,151.193019,-33.889685,University of Sydney
Syzygium floribundum,151.193071,-33.889663,University of Sydney
Syzygium floribundum,151.193134,-33.88966,University of Sydney
Syzygium floribundum,151.193234,-33.889697,University of Sydney
Syzygium floribundum,151.193267,-33.889752,University of Sydney
Syzygium floribundum,151.19327,-33.889805,University of Sydney
Syzygium floribundum,151.193645,-33.889052,University of Sydney
Syzygium floribundum,151.193726,-33.889073,University of Sydney
Syzygium floribundum,151.193728,-33.888992,University of Sydney
Syzygium floribundum,151.193751,-33.889004,University of Sydney
Syzygium floribundum,151.193752,-33.888981,University of Sydney
Syzygium floribundum,151.193404,-33.888972,University of Sydney
Leptospermum laevigatum,151.18248,-33.88633,University of Sydney
Syzygium jambos,151.193115,-33.891506,University of Sydney
Syzygium jambos,151.193256,-33.891442,University of Sydney
Syzygium jambos,151.163159,-33.864668,University of Sydney
Syzygium jambos,151.163171,-33.864606,University of Sydney
Syzygium jambos,151.163458,-33.864819,University of Sydney
Syzygium jambos,151.161907,-33.86431,University of Sydney
Syzygium jambos,151.163453,-33.86607,University of Sydney
Syzygium jambos,151.163455,-33.866038,University of Sydney
Melaleuca sp.,151.192866,-33.889143,University of Sydney
